unlabeled,labeled
3.1074783328392,17706
13.0436026078067,8427
2.5529250966472,11236
4.99500481914027,27710
2.6502749475361,11630
3.43134651381199,19555
2.96846123059708,14520
8.64126810574152,31955
2.7290639319131,11992
3.91544421589764,22367
3.4389223776944,19592
2.90255121482016,13428
4.10787115851071,24864
6.4923743154975,30475
3.90711076562699,22282
7.29276433467353,31150
3.11353902394513,17777
3.14800920461007,18095
3.15217592974539,18134
4.82379029539793,27132
3.00103744529142,15563
2.93171829076742,13873
3.46695307405929,19710
6.9681385673125,30865
7.35753797086809,31207
1.97375030283738,7200
3.71127468426684,20802
3.66619829416653,20580
4.90371565935729,27363
2.83967154459621,12733
7.34503779546212,31200
4.35749587343593,25934
3.43854358450028,19588
0.288878175390635,351
7.99315295060182,31599
5.60334668889734,29068
0.0424853462634063,253
0.734789719834649,494
3.45054244277148,19644
3.7861466099086,21249
1.03303296241524,3789
2.26852008826743,10512
3.67476613568685,20614
3.94786083550771,22737
3.61113625627852,20302
4.05298846235625,24345
2.14646337996003,10182
3.04874297430302,16849
3.06455163999453,17127
3.68899393480921,20674
3.61666928927055,20321
2.9104171495023,13536
2.97997527854494,14814
3.81664891026816,21483
4.00002943228969,23527
2.30138830373684,10564
2.02355100420853,9359
3.86565577391185,21857
3.27836384347222,18899
5.58998598421341,29044
3.75697119728271,21048
3.06613250656368,17156
3.14715191823267,18086
2.28044182169558,10527
4.0095146317046,23690
2.66893978106447,11712
2.94401056409676,14078
3.24753694537377,18732
3.13608585224862,17979
3.04518602452243,16773
3.12897195268744,17912
3.08668377196264,17446
3.0621803401408,17089
3.96841210090667,23041
3.53644031088613,19987
4.07986319403182,24622
2.01050885501303,9158
4.18657168744952,25297
3.18114054946942,18352
3.8703983736193,21908
3.75578554735585,21042
2.91476453256746,13614
3.95853168484948,22878
3.57359067526118,20134
3.8802787896765,22008
3.84866145829347,21714
3.02068259270059,16149
2.38556944854413,10709
2.21009325936836,10385
3.07403683940944,17280
3.13529541896404,17970
4.59206396243678,26507
2.92820189840525,13812
3.81783456019503,21493
3.02423954248118,16239
2.28992702111049,10542
3.87474575668447,21961
3.51114644577971,19884
2.02868882055827,9421
2.73691704353796,12027
3.49059518038075,19795
3.58979455759498,20193
2.09034261675516,9922
2.16148161236696,10224
4.02334721418467,23920
4.00121508221656,23549
5.56627298567614,29000
5.40383894569587,28749
2.92701624847838,13794
3.63919663788095,20444
2.96693312934945,14500
3.8541944912855,21752
3.83996669216314,21647
3.97592121711014,23148
2.35513776708797,10651
5.42755194423313,28797
3.38388668696305,19348
3.61587885598597,20318
1.91012382787194,6379
3.78503157888514,21242
3.45818741571315,19675
2.0180179712165,9276
2.04647356946122,9614
3.80993022734927,21428
3.95339386849973,22807
3.92138132047442,22434
1.89708167867644,6290
3.9933107493708,23387
3.74946208107924,21009
3.95299865185745,22800
2.68000584704852,11772
2.42509111277291,10782
2.02157492099709,9327
4.10752835899197,24862
3.09498332145069,17551
4.32608316217711,25832
4.19447602029528,25333
3.8348288758134,21607
3.50166124636481,19845
3.51549382884488,19910
2.44880411131018,10842
4.18696690409181,25298
3.97473556718327,23130
4.07670146089352,24591
2.95942401314598,14364
3.94193258587339,22660
3.06850380641741,17196
3.50877514592599,19874
4.18064343781521,25280
3.89569223872572,22162
4.06642582819404,24491
4.00437681535486,23606
3.10881590393076,17719
3.93284260310077,22546
3.02147302598516,16165
1.70065900745942,5736
5.30543000176621,28581
2.97088529577233,14581
3.78068419581998,21216
0.957256503316113,1256
3.71310214998877,20815
3.95616038499575,22839
4.26047719955734,25611
3.86288925741583,21830
3.51075122913743,19880
2.80963690571891,12485
2.3282630354124,10608
3.91071047113266,22325
2.79975648966172,12414
3.92059088718985,22418
2.99578394423646,15203
3.07956987240146,17359
3.62496883875859,20373
3.00922131007424,15800
4.54345231543538,26400
3.0202873760583,16136
3.16770318363164,18267
3.00013132730162,15534
3.10723503736161,17704
3.40957576871176,19458
5.13864857872077,28237
14.8933857436676,8622
2.3088974199403,10579
4.10555227578053,24845
3.73523428195688,20935
3.11434893692279,17785
2.00023322231355,8918
3.77317507961651,21165
3.56529112577314,20101
3.73049168224943,20907
3.73958166502205,20955
3.00882609343195,15790
3.34792197251486,19197
3.59018977423727,20196
2.17057159513958,10260
3.08470768875121,17424
2.9653522627803,14471
4.62012434403921,26578
1.00586815031751,3166
0.982945585064819,2188
3.02819170890405,16349
2.85666768615116,12890
2.61360945114418,11474
4.03046111374585,24039
3.05783295707564,17024
-0.0940197651693681,170
3.0815459556129,17385
3.8379906089517,21632
3.75143816429068,21021
2.14211599689486,10167
2.525476139914,11130
7.6818676718426,31411
9.82512752296921,32367
3.59216585744871,20206
3.621411888978,20350
3.41985140141124,19506
3.69017958473608,20684
3.65856225335305,20544
3.97789730032158,23176
3.96722645097981,23015
3.72100648283452,20860
2.60017208530639,11426
1.03392853191994,3805
2.89184196731477,13295
2.93057319825897,13850
1.86506913065113,6099
2.98274179504096,14875
4.32766402874626,25842
3.73562949859917,20937
4.64225647600733,26641
3.03332952525379,16479
2.11326518200786,10046
3.96287906791464,22936
2.87959025140385,13151
5.50699048933298,28916
0.987292968129984,2415
2.9685139959186,14522
3.79333112837319,21305
1.52557803492593,5508
1.67101775928783,5700
8.46281575700325,31885
4.9924184210743,27697
2.63495114982772,11556
3.68188003524803,20641
2.06346788507959,9754
3.5147033955603,19906
4.08342014381241,24653
5.10110299770343,28128
3.80637327756868,21403
2.94440578073905,14086
3.77159421304736,21156
3.18864966567289,18401
2.79540910659655,12382
1.03432374856223,3810
2.76574004564618,12186
0.992132883235748,2642
1.00288462403601,3076
1.1239492254469,4472
1.68217960779626,5710
1.00632518109209,3182
0.992562952867758,2659
0.990412604707707,2564
2.08214436556582,9881
1.00503497219606,3142
9.7767351866779,32358
2.76746032417422,12197
1.01342133002026,3389
1.80905014923929,5910
0.994283231395799,2720
1.02847376714062,3713
2.79950051175899,12412
3.01948112853225,16108
0.978800724643429,1977
2.77391136865437,12231
1.40650497367766,5278
1.0237430011885,3631
1.08653316746201,4243
1.07277093923768,4151
2.65091145389943,11635
1.80367427883916,5895
1.81292077592738,5923
2.77111591604631,12212
1.42714831601415,5317
11.5896937204173,8160
3.14033069512714,18023
3.37149312233267,19288
2.79089911911878,12346
18.6312238053217,8866
6.39638787907703,30403
4.76147817298992,26947
6.13275519465473,30007
0.996003509923841,2791
2.77885716942249,12269
1.75744179339806,5804
4.71072995641271,26819
0.258434091026196,342
2.56704787565742,11292
1.00783042480412,3231
1.74045404293365,5785
1.39360288471735,5249
3.7908110135427,21284
2.85992529505643,12930
4.20604324324863,25388
0.976435341667372,1871
6.72818660017297,30672
7.65928735347525,31395
22.9304148817126,15420
2.14149397478324,10164
3.18613311093623,18384
8.46373260015049,31886
2.89026110074562,13276
2.95468141343853,14274
3.41748010155751,19495
3.78582201216972,21247
4.30157973035526,25760
8.65014844544765,31961
3.95181300193058,22785
15.5601162192071,8693
3.69097001802065,20692
3.60520800664421,20273
3.46530131527433,19700
0.994011651048876,2714
2.70411406222808,11869
2.91792626570576,13667
1.84254178204073,6020
16.2379127607306,8731
3.61232190620539,20305
3.01356869313941,15942
4.18933820394554,25308
2.40216854752022,10741
6.27173469215982,30250
3.03174865868464,16441
3.66014311992221,20551
-0.0912532486733537,167
11.4435396731376,8136
1.03934054297964,3869
2.65512764491942,11654
1.31732542073272,5030
1.22617458219412,4807
1.60210884169172,5600
0.995275911089429,2765
0.983693207849717,2238
0.989484559469573,2517
1.33092250714455,5076
0.979412643608955,2008
0.988225569986996,2458
0.977901856229862,1939
0.975887473057738,1844
1.00056366691625,2981
2.64278954799016,11599
1.30221754694179,4988
0.974628483575161,1787
1.19394445144014,4729
1.30423193011391,4995
1.24405223284672,4847
0.997542092158068,2859
1.25487954239688,4873
0.146716999832289,305
1.19998760095651,4743
1.23372851908958,4827
2.71001958635979,11894
1.24606661601884,4856
1.78390692297589,5851
1.20326097361121,4756
4.80875505381625,27087
1.2113185062997,4772
1.47117393550367,5426
2.68332900932915,11786
1.58825995738337,5575
1.08088719590469,4199
0.991498942641697,2611
1.26092269191325,4892
1.58926714896943,5579
1.01315356174203,3379
1.17757758816663,4692
0.998045687951099,2880
3.12296813664517,17856
1.25588673398294,4879
1.21585086843698,4786
1.47595809553747,5438
0.977146462540315,1902
8.6665506263298,31968
1.28232551311707,4943
1.17984376923527,4701
1.46613797757336,5415
4.30541105868182,25774
3.00663750845502,15738
3.75145568634779,21022
1.23700189174428,4829
6.37720415121113,30379
1.01642693439673,3459
3.24811169121336,18736
2.5327538672129,11156
3.32742802861573,19118
4.23515944555401,25521
0.223767156166023,332
3.88714661111301,22074
4.49505003595955,26280
5.54355979880063,28969
1.2226494116429,4799
2.65059528278214,11631
0.72106800178408,480
1.37196556427658,5202
5.04217170388609,27937
1.19696602619832,4736
2.53099128193729,11149
3.02703313807277,16314
1.23272132750352,4822
1.00031186901974,2973
1.27300899094599,4923
3.9843687406246,23278
1.1445920637231,4567
2.81955167134402,12574
0.458946391511474,389
0.36074521187044,374
4.46257977874277,26209
3.50438463862385,19854
2.74810719073376,12089
6.08609263958161,29920
3.02679231227642,16305
2.99539722913967,15191
2.48189408851939,10939
0.708932030556973,474
4.56730173413728,26451
6.17554712303975,30096
6.01405597621989,29763
5.08596571034168,28092
2.83690685403677,12714
-0.0896723821042027,165
4.26284849941106,25624
5.12955859594815,28218
3.26018387792698,18808
1.01811986622843,3495
4.02137113097323,23890
1.9630828579385,6979
6.22193739523156,30183
3.92810000339332,22497
1.88403952948095,6192
3.63484925481579,20418
1.90261471166847,6325
5.0698808829627,28037
3.71982083290766,20853
5.19476934192564,28383
3.9577412515649,22864
1.4168934582968,5299
5.00348448705835,27776
-0.0983671482345336,175
3.91375489037123,22350
1.99524163048952,7694
3.74247302982736,20969
1.99876112077467,7780
2.29869990396449,10558
1.97803523353991,7282
1.99133108572824,7583
3.06633984060285,17157
9.75454454581216,32350
1.99563268496565,7702
4.03224439663787,24078
4.00721691016571,23655
4.07995304272543,24623
4.00330636540443,23585
3.5086224531031,19873
4.85306774202958,27206
3.85783410028499,21781
3.74325513877962,20977
1.9764710156354,7249
4.52497303655857,26350
1.99954322972692,7795
3.70493180011912,20765
3.81520916238709,21468
2.94902349776459,14178
3.01393854080176,15947
1.99758795734628,7748
2.75740680446209,12141
3.76945578868016,21135
2.01362119086751,9215
4.02598752501983,23961
3.02175963032431,16173
7.36090009743549,31210
5.11546529551115,28170
3.01745803108691,16051
4.05140606596812,24319
2.99516792594764,15184
3.29862619942261,18981
2.00188955658369,8955
1.99406846706114,7660
4.05101501149199,24314
3.73230561344805,20913
2.96427462233356,14458
2.39333508718735,10729
3.93252550522535,22541
1.9964147939179,7728
2.0034537744882,8999
3.96772040807683,23025
2.98226312823543,14865
3.90749801875319,22286
8.05150230227672,31645
3.879342096472,22002
3.7244845239255,20874
2.95293404252586,14247
2.96349251338131,14434
4.01660221759277,23815
3.87895104199588,21999
1.77234057909682,5829
3.89928587475451,22205
3.86174464504626,21816
3.8949842755171,22155
0.972634175416003,1718
3.9247044157028,22468
3.98218942369355,23242
3.8707388979972,21913
2.71751924789708,11933
4.07682460691641,24593
2.00501799239271,9032
1.99054897677599,7563
2.97014043947547,14558
3.76202575363374,21087
4.03185334216174,24070
5.18741931911862,28365
4.86910097555081,27248
3.6634800256496,20568
2.00032533867918,8920
6.66091258516719,30609
3.06516667717447,17139
1.89004797641121,6222
2.35735807538362,10655
4.81552651232133,27108
4.0439760309217,24234
3.79370116620007,21311
10.1229178623243,7833
3.01784908556303,16066
2.2932251412987,10549
2.23534907883183,10444
3.6364972667968,20426
4.15034284842839,25129
2.84304773473402,12754
4.04280286749331,24218
2.06367616381184,9758
5.3802091758495,28698
4.01503799968826,23785
3.5442084104307,20023
1.97725312458765,7269
7.09967570738229,30982
4.92345754773253,27423
2.01987806248555,9302
9.18321395618982,32168
3.82303025190964,21524
3.78470691324914,21238
3.66895478831539,20598
-0.02338157528084,26
0.959338323227666,1303
6.25343382104229,30230
4.11905849033819,24945
5.42948203984157,28802
2.55796902163705,11256
2.2959625226316,10555
4.0709587897745,24537
2.00267166553594,8976
5.41032037051132,28759
2.00228061105981,8968
3.75107622830217,21020
3.77727687820272,21197
4.96217194086916,27584
18.5517060407773,8860
7.04962073443796,30939
2.82779661016505,12633
5.62540033238147,29106
3.2673418413324,18844
2.26233183768463,10499
5.02591382047795,27874
0.963248867988942,1405
3.39638981845449,19404
3.8324155593367,21587
7.94552653924616,31566
6.47946330824401,30466
3.83280661381283,21591
15.9253841791047,8712
3.82185708848125,21519
9.92426218845151,32394
8.71785912959805,31988
5.73176714988816,29260
4.89139108069007,27317
8.14691959445184,31709
3.63610621232067,20424
2.60528661324848,11445
2.781652181982,12288
4.16090131928383,25188
7.91072269087081,31545
0.98383223382907,2245
1.00891257440239,3263
0.980501251096676,2054
0.980697191257405,2064
0.984811934632715,2289
0.980109370775218,2035
3.31552014650478,19065
0.846870061479463,589
0.996568344276458,2817
-0.0283946364972098,36
0.987163216561464,2414
3.23244151835567,18651
3.5388919297359,19998
1.00166278845541,3032
1.35278755648187,5141
-0.0211448505502349,22
0.984028173989799,2255
0.98598757559709,2354
0.993237361544065,2688
2.6816537265463,11781
0.976582447882095,1878
0.98794697720438,2445
0.98167689206105,2111
0.964238217756165,1432
0.991865780418961,2630
0.973251465149701,1739
0.985595695275632,2329
1.61985399555557,5630
0.583918365781076,421
0.986771336240006,2395
1.07161342583569,4149
2.99339452226622,15143
0.988730737847296,2481
0.990298259133129,2560
4.00601327291396,23637
0.996372404115729,2803
0.895267281179539,683
2.74670585990835,12087
1.59085485176767,5584
1.75995121047684,5807
0.792006816475329,531
4.67005447762472,26711
0.971879884024598,1697
0.984615994471986,2280
0.983048473186154,2195
4.16805578583689,25221
0.986183515757819,2367
2.61856099479155,11491
2.02721358971127,9406
6.9327714537238,30840
0.986575396079277,2386
1.45839930311483,5396
2.50609134253307,11041
2.98202999294394,14859
6.47623087922511,30462
-0.0274149356935646,33
3.27319707178731,18876
2.52157061523067,11114
3.96329831787503,22948
0.963650397273978,1422
1.00636535231291,3185
2.05660461382063,9715
2.04451449448159,9591
1.98898475887148,7525
3.45739431673039,19670
8.41166347479018,31852
1.97999050592054,7322
13.5704541238647,8484
12.6972294786719,8377
3.36354124245978,19258
1.75982683586074,5806
6.10248679325706,29959
7.34330264600975,31199
4.48782286132645,26268
1.99094003125212,7573
21.5792497949567,15384
10.9949693440887,8041
4.0452439985175,24251
3.0241776762966,16237
3.99851956385329,23450
3.71233240153498,20810
2.27693028368877,10522
4.23454667131149,25516
4.02394315330294,23928
2.970238439221,14563
2.91045864781237,13537
1.9790620127044,7307
1.9690987141363,7097
3.98752557922642,23312
4.0050472422255,23621
2.99222640847474,15112
1.9759699545281,7236
4.01123135857811,23715
2.5624303219679,11273
2.63698328021888,11569
4.02703521147924,23981
3.01627574984603,16020
3.96141486573759,22920
3.37289312618025,19298
1.98043626078276,7330
3.01352725368931,15938
2.77062890583932,12209
3.35468433914199,19222
4.00779573838221,23666
3.93530415224877,22580
3.10628899897856,17694
2.00208066801692,8962
3.62575477259835,20376
2.77750014623112,12254
2.72699652935141,11979
4.0620785374774,24444
3.65804960243979,20539
2.63835752829724,11576
2.9870729781809,14983
4.97080007929244,27611
1.9220307174525,6492
4.9216707104911,27413
4.00882642444098,23677
0.948375953934983,1110
1.99108668339005,7576
4.01329273069565,23757
3.98546420710888,23291
3.9511080051499,22778
0.995100388599196,2755
3.06506155662778,17137
3.35674571125953,19228
3.2296277640113,18636
3.99267900952026,23374
3.03242316476675,16455
3.00287683108203,15626
3.96485048593349,22973
0.954903632307189,1207
3.6848474399678,20654
3.97034747824693,23075
3.97928009075626,23196
2.77337740199604,12227
4.00470368020591,23612
4.90792822970751,27373
6.04786701070649,29830
1.26067382974212,4890
2.98466804404377,14918
5.00378203317306,27778
3.00150258300367,15577
3.13274327448698,17948
1.99967573387979,7798
1.3489692687767,5128
4.24038722564451,25540
1.81861854955596,5939
3.37701587041533,19316
3.62953395481384,20399
4.911707411923,27382
1.95157705113722,6810
3.92190523348476,22436
4.93713100137264,27474
0.975860915502167,1841
1.85744105776961,6073
2.35629311021401,10652
1.91550303908029,6434
4.23832585352697,25527
1.95260773719599,6824
0.978609411658886,1970
6.94971731212973,30851
3.45294307674468,19658
2.01170040456544,9178
0.31175553163507,357
5.66857454107934,29158
7.99826859591782,31600
4.01397985473483,23764
1.98971243531169,7544
3.12827696823231,17903
3.17740633703365,18329
2.84964817034497,12828
5.08520623181585,28087
1.97734420260645,7272
2.94962471804561,14187
4.00401655616673,23599
4.12254545292521,24969
0.928105794779184,865
5.95338745531929,29608
0.883099170212919,654
1.97837488866522,7292
29.450624661125,15526
2.32709033854888,10605
7.96906582425269,31581
14.1284457114587,8547
1.99624011368389,7724
1.90072987223793,6315
1.99074312137046,7567
0.93463347315139,924
4.01191848261729,23733
3.51169218209453,19886
4.09299911924049,24739
4.10433666588695,24830
2.34804762174386,10641
1.65199097005491,5679
5.02680068848558,27880
3.75252915782699,21027
3.31826676506547,19074
1.97012940019507,7125
3.19698937215027,18459
6.44708607746984,30438
3.10285337878266,17646
1.51490972423857,5493
3.96691185805103,23004
10.1249174971787,7834
5.40540603407355,28752
7.6718846773075,31403
7.22491048982117,31098
1.33076048173844,5074
3.33784980018209,19160
2.98741654020049,14995
1.30877251248469,5006
1.24693134895852,4858
3.14682931729016,18081
11.3720476282897,8120
3.98580776912847,23297
4.50939628698333,26314
3.14476794517262,18057
2.36041585444909,10663
2.55384127147815,11238
1.95947897758778,6911
3.93324278013123,22554
3.20042499234617,18484
7.98452611513423,31594
2.30995524164329,10581
-0.0287865168186679,37
1.0069531727951,3207
1.66511617268398,5692
0.589992510763677,426
1.02399996677853,3637
4.30854488107962,25783
1.18271149696906,4711
0.978737789650115,1974
3.26065690150065,18812
1.94629030333017,6738
1.3030187556567,4992
4.02815451107634,24003
3.73424426998277,20926
2.29349626814205,10551
3.03669729778734,16557
2.62385137913123,11503
1.73056018636749,5774
0.988926678008025,2490
